country, quarter, unit, value$
"Malaysia", "2013-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 983.521
"Malaysia", "2013-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 996.548
"Malaysia", "2013-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1017.75
"Malaysia", "2014-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1042.77
"Malaysia", "2014-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1070.36
"Malaysia", "2014-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1090.66
"Malaysia", "2014-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1106.08
"Malaysia", "2015-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1117.85
"Malaysia", "2015-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1128.99
"Malaysia", "2015-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1142.46
"Malaysia", "2015-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1156.64
"Malaysia", "2016-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1170.7
"Malaysia", "2016-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1186.28
"Malaysia", "2016-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1205.67
"Malaysia", "1964-Q2", "Percentage of GDP", 100.0
"Malaysia", "1964-Q3", "Percentage of GDP", 100.0
"Malaysia", "1964-Q4", "Percentage of GDP", 100.0
"Malaysia", "1965-Q1", "Percentage of GDP", 100.0
"Malaysia", "1965-Q2", "Percentage of GDP", 100.0
"Malaysia", "1965-Q3", "Percentage of GDP", 100.0
"Malaysia", "1965-Q4", "Percentage of GDP", 100.0
"Malaysia", "1966-Q1", "Percentage of GDP", 100.0
"Malaysia", "1966-Q2", "Percentage of GDP", 100.0
"Malaysia", "1966-Q3", "Percentage of GDP", 100.0
"Malaysia", "1966-Q4", "Percentage of GDP", 100.0
"Malaysia", "1967-Q1", "Percentage of GDP", 100.0
"Malaysia", "1967-Q2", "Percentage of GDP", 100.0
"Malaysia", "1967-Q3", "Percentage of GDP", 100.0
"Malaysia", "1967-Q4", "Percentage of GDP", 100.0
"Malaysia", "1968-Q1", "Percentage of GDP", 100.0
"Malaysia", "1968-Q2", "Percentage of GDP", 100.0
"Malaysia", "1968-Q3", "Percentage of GDP", 100.0
"Malaysia", "1968-Q4", "Percentage of GDP", 100.0
"Malaysia", "1969-Q1", "Percentage of GDP", 100.0
"Malaysia", "1969-Q2", "Percentage of GDP", 100.0
"Malaysia", "1969-Q3", "Percentage of GDP", 100.0
"Malaysia", "1969-Q4", "Percentage of GDP", 100.0
"Malaysia", "1970-Q1", "Percentage of GDP", 100.0
"Malaysia", "1970-Q2", "Percentage of GDP", 100.0
"Malaysia", "1970-Q3", "Percentage of GDP", 100.0
"Malaysia", "1970-Q4", "Percentage of GDP", 100.0
"Malaysia", "1971-Q1", "Percentage of GDP", 100.0
"Malaysia", "1971-Q2", "Percentage of GDP", 100.0
"Malaysia", "1971-Q3", "Percentage of GDP", 100.0
"Malaysia", "1971-Q4", "Percentage of GDP", 100.0
"Malaysia", "1972-Q1", "Percentage of GDP", 100.0
"Malaysia", "1972-Q2", "Percentage of GDP", 100.0
"Malaysia", "1972-Q3", "Percentage of GDP", 100.0
"Malaysia", "1972-Q4", "Percentage of GDP", 100.0
"Malaysia", "1973-Q1", "Percentage of GDP", 100.0
"Malaysia", "1973-Q2", "Percentage of GDP", 100.0
"Malaysia", "1973-Q3", "Percentage of GDP", 100.0
"Malaysia", "1973-Q4", "Percentage of GDP", 100.0
"Malaysia", "1974-Q1", "Percentage of GDP", 100.0
"Malaysia", "1974-Q2", "Percentage of GDP", 100.0
"Malaysia", "1974-Q3", "Percentage of GDP", 100.0
"Malaysia", "1974-Q4", "Percentage of GDP", 100.0
"Malaysia", "1975-Q1", "Percentage of GDP", 100.0
"Malaysia", "1975-Q2", "Percentage of GDP", 100.0
"Malaysia", "1975-Q3", "Percentage of GDP", 100.0
"Malaysia", "1975-Q4", "Percentage of GDP", 100.0
"Malaysia", "1976-Q1", "Percentage of GDP", 100.0
"Malaysia", "1976-Q2", "Percentage of GDP", 100.0
"Malaysia", "1976-Q3", "Percentage of GDP", 100.0
"Malaysia", "1976-Q4", "Percentage of GDP", 100.0
"Malaysia", "1977-Q1", "Percentage of GDP", 100.0
"Malaysia", "1977-Q2", "Percentage of GDP", 100.0
"Malaysia", "1977-Q3", "Percentage of GDP", 100.0
"Malaysia", "1977-Q4", "Percentage of GDP", 100.0
"Malaysia", "1978-Q1", "Percentage of GDP", 100.0
"Malaysia", "1978-Q2", "Percentage of GDP", 100.0
"Malaysia", "1978-Q3", "Percentage of GDP", 100.0
"Malaysia", "1978-Q4", "Percentage of GDP", 100.0
"Malaysia", "1979-Q1", "Percentage of GDP", 100.0
"Malaysia", "1979-Q2", "Percentage of GDP", 100.0
"Malaysia", "1979-Q3", "Percentage of GDP", 100.0
"Malaysia", "1979-Q4", "Percentage of GDP", 100.0
"Malaysia", "1980-Q1", "Percentage of GDP", 100.0
"Malaysia", "1980-Q2", "Percentage of GDP", 100.0
"Malaysia", "1980-Q3", "Percentage of GDP", 100.0
"Malaysia", "1980-Q4", "Percentage of GDP", 100.0
"Malaysia", "1981-Q1", "Percentage of GDP", 100.0
"Malaysia", "1981-Q2", "Percentage of GDP", 100.0
"Malaysia", "1981-Q3", "Percentage of GDP", 100.0
"Malaysia", "1981-Q4", "Percentage of GDP", 100.0
"Malaysia", "1982-Q1", "Percentage of GDP", 100.0
"Malaysia", "1982-Q2", "Percentage of GDP", 100.0
"Malaysia", "1982-Q3", "Percentage of GDP", 100.0
"Malaysia", "1982-Q4", "Percentage of GDP", 100.0
"Malaysia", "1983-Q1", "Percentage of GDP", 100.0
"Malaysia", "1983-Q2", "Percentage of GDP", 100.0
"Malaysia", "1983-Q3", "Percentage of GDP", 100.0
"Malaysia", "1983-Q4", "Percentage of GDP", 100.0
"Malaysia", "1984-Q1", "Percentage of GDP", 100.0
"Malaysia", "1984-Q2", "Percentage of GDP", 100.0
"Malaysia", "1984-Q3", "Percentage of GDP", 100.0
"Malaysia", "1984-Q4", "Percentage of GDP", 100.0
"Malaysia", "1985-Q1", "Percentage of GDP", 100.0
"Malaysia", "1985-Q2", "Percentage of GDP", 100.0
"Malaysia", "1985-Q3", "Percentage of GDP", 100.0
"Malaysia", "1985-Q4", "Percentage of GDP", 100.0
"Malaysia", "1986-Q1", "Percentage of GDP", 100.0
"Malaysia", "1986-Q2", "Percentage of GDP", 100.0
"Malaysia", "1986-Q3", "Percentage of GDP", 100.0
"Malaysia", "1986-Q4", "Percentage of GDP", 100.0
"Malaysia", "1987-Q1", "Percentage of GDP", 100.0
"Malaysia", "1987-Q2", "Percentage of GDP", 100.0
"Malaysia", "1987-Q3", "Percentage of GDP", 100.0
"Malaysia", "1987-Q4", "Percentage of GDP", 100.0
"Malaysia", "1988-Q1", "Percentage of GDP", 100.0
"Malaysia", "1988-Q2", "Percentage of GDP", 100.0
"Malaysia", "1988-Q3", "Percentage of GDP", 100.0
"Malaysia", "1988-Q4", "Percentage of GDP", 100.0
"Malaysia", "1989-Q1", "Percentage of GDP", 100.0
"Malaysia", "1989-Q2", "Percentage of GDP", 100.0
"Malaysia", "1989-Q3", "Percentage of GDP", 100.0
"Malaysia", "1989-Q4", "Percentage of GDP", 100.0
"Malaysia", "1990-Q1", "Percentage of GDP", 100.0
"Malaysia", "1990-Q2", "Percentage of GDP", 100.0
"Malaysia", "1990-Q3", "Percentage of GDP", 100.0
"Malaysia", "1990-Q4", "Percentage of GDP", 100.0
"Malaysia", "1991-Q1", "Percentage of GDP", 100.0
"Malaysia", "1991-Q2", "Percentage of GDP", 100.0
"Malaysia", "1991-Q3", "Percentage of GDP", 100.0
"Malaysia", "1991-Q4", "Percentage of GDP", 100.0
"Malaysia", "1992-Q1", "Percentage of GDP", 100.0
"Malaysia", "1992-Q2", "Percentage of GDP", 100.0
"Malaysia", "1992-Q3", "Percentage of GDP", 100.0
"Malaysia", "1992-Q4", "Percentage of GDP", 100.0
"Malaysia", "1993-Q1", "Percentage of GDP", 100.0
"Malaysia", "1993-Q2", "Percentage of GDP", 100.0
"Malaysia", "1993-Q3", "Percentage of GDP", 100.0
"Malaysia", "1993-Q4", "Percentage of GDP", 100.0
"Malaysia", "1994-Q1", "Percentage of GDP", 100.0
"Malaysia", "1994-Q2", "Percentage of GDP", 100.0
"Malaysia", "1994-Q3", "Percentage of GDP", 100.0
"Malaysia", "1994-Q4", "Percentage of GDP", 100.0
"Malaysia", "1995-Q1", "Percentage of GDP", 100.0
"Malaysia", "1995-Q2", "Percentage of GDP", 100.0
"Malaysia", "1995-Q3", "Percentage of GDP", 100.0
"Malaysia", "1995-Q4", "Percentage of GDP", 100.0
"Malaysia", "1996-Q1", "Percentage of GDP", 100.0
"Malaysia", "1996-Q2", "Percentage of GDP", 100.0
"Malaysia", "1996-Q3", "Percentage of GDP", 100.0
"Malaysia", "1996-Q4", "Percentage of GDP", 100.0
"Malaysia", "1997-Q1", "Percentage of GDP", 100.0
"Malaysia", "1997-Q2", "Percentage of GDP", 100.0
"Malaysia", "1997-Q3", "Percentage of GDP", 100.0
"Malaysia", "1997-Q4", "Percentage of GDP", 100.0
"Malaysia", "1998-Q1", "Percentage of GDP", 100.0
"Malaysia", "1998-Q2", "Percentage of GDP", 100.0
"Malaysia", "1998-Q3", "Percentage of GDP", 100.0
"Malaysia", "1998-Q4", "Percentage of GDP", 100.0
"Malaysia", "1999-Q1", "Percentage of GDP", 100.0
"Malaysia", "1999-Q2", "Percentage of GDP", 100.0
"Malaysia", "1999-Q3", "Percentage of GDP", 100.0
"Malaysia", "1999-Q4", "Percentage of GDP", 100.0
"Malaysia", "2000-Q1", "Percentage of GDP", 100.0
"Malaysia", "2000-Q2", "Percentage of GDP", 100.0
"Malaysia", "2000-Q3", "Percentage of GDP", 100.0
"Malaysia", "2000-Q4", "Percentage of GDP", 100.0
"Malaysia", "2001-Q1", "Percentage of GDP", 100.0
"Malaysia", "2001-Q2", "Percentage of GDP", 100.0
"Malaysia", "2001-Q3", "Percentage of GDP", 100.0
"Malaysia", "2001-Q4", "Percentage of GDP", 100.0
"Malaysia", "2002-Q1", "Percentage of GDP", 100.0
"Malaysia", "2002-Q2", "Percentage of GDP", 100.0
"Malaysia", "2002-Q3", "Percentage of GDP", 100.0
"Malaysia", "2002-Q4", "Percentage of GDP", 100.0
"Malaysia", "2003-Q1", "Percentage of GDP", 100.0
"Malaysia", "2003-Q2", "Percentage of GDP", 100.0
"Malaysia", "2003-Q3", "Percentage of GDP", 100.0
"Malaysia", "2003-Q4", "Percentage of GDP", 100.0
"Malaysia", "2004-Q1", "Percentage of GDP", 100.0
"Malaysia", "2004-Q2", "Percentage of GDP", 100.0
"Malaysia", "2004-Q3", "Percentage of GDP", 100.0
"Malaysia", "2004-Q4", "Percentage of GDP", 100.0
"Malaysia", "2005-Q1", "Percentage of GDP", 100.0
"Malaysia", "2005-Q2", "Percentage of GDP", 100.0
"Malaysia", "2005-Q3", "Percentage of GDP", 100.0
"Malaysia", "2005-Q4", "Percentage of GDP", 100.0
"Malaysia", "2006-Q1", "Percentage of GDP", 100.0
"Malaysia", "2006-Q2", "Percentage of GDP", 100.0
"Malaysia", "2006-Q3", "Percentage of GDP", 100.0
"Malaysia", "2006-Q4", "Percentage of GDP", 100.0
"Malaysia", "2007-Q1", "Percentage of GDP", 100.0
"Malaysia", "2007-Q2", "Percentage of GDP", 100.0
"Malaysia", "2007-Q3", "Percentage of GDP", 100.0
"Malaysia", "2007-Q4", "Percentage of GDP", 100.0
"Malaysia", "2008-Q1", "Percentage of GDP", 100.0
"Malaysia", "2008-Q2", "Percentage of GDP", 100.0
"Malaysia", "2008-Q3", "Percentage of GDP", 100.0
"Malaysia", "2008-Q4", "Percentage of GDP", 100.0
"Malaysia", "2009-Q1", "Percentage of GDP", 100.0
"Malaysia", "2009-Q2", "Percentage of GDP", 100.0
"Malaysia", "2009-Q3", "Percentage of GDP", 100.0
"Malaysia", "2009-Q4", "Percentage of GDP", 100.0
"Malaysia", "2010-Q1", "Percentage of GDP", 100.0
"Malaysia", "2010-Q2", "Percentage of GDP", 100.0
"Malaysia", "2010-Q3", "Percentage of GDP", 100.0
"Malaysia", "2010-Q4", "Percentage of GDP", 100.0
"Malaysia", "2011-Q1", "Percentage of GDP", 100.0
"Malaysia", "2011-Q2", "Percentage of GDP", 100.0
"Malaysia", "2011-Q3", "Percentage of GDP", 100.0
"Malaysia", "2011-Q4", "Percentage of GDP", 100.0
"Malaysia", "2012-Q1", "Percentage of GDP", 100.0
"Malaysia", "2012-Q2", "Percentage of GDP", 100.0
"Malaysia", "2012-Q3", "Percentage of GDP", 100.0
"Malaysia", "2012-Q4", "Percentage of GDP", 100.0
"Malaysia", "2013-Q1", "Percentage of GDP", 100.0
"Malaysia", "2013-Q2", "Percentage of GDP", 100.0
"Malaysia", "2013-Q3", "Percentage of GDP", 100.0
"Malaysia", "2013-Q4", "Percentage of GDP", 100.0
"Malaysia", "2014-Q1", "Percentage of GDP", 100.0
"Malaysia", "2014-Q2", "Percentage of GDP", 100.0
"Malaysia", "2014-Q3", "Percentage of GDP", 100.0
"Malaysia", "2014-Q4", "Percentage of GDP", 100.0
"Malaysia", "2015-Q1", "Percentage of GDP", 100.0
"Malaysia", "2015-Q2", "Percentage of GDP", 100.0
"Malaysia", "2015-Q3", "Percentage of GDP", 100.0
"Malaysia", "2015-Q4", "Percentage of GDP", 100.0
"Malaysia", "2016-Q1", "Percentage of GDP", 100.0
"Malaysia", "2016-Q2", "Percentage of GDP", 100.0
"Malaysia", "2016-Q3", "Percentage of GDP", 100.0
"Malaysia", "1964-Q2", "US Dollar", 2.62727
"Malaysia", "1964-Q3", "US Dollar", 2.67568
"Malaysia", "1964-Q4", "US Dollar", 2.73394
"Malaysia", "1965-Q1", "US Dollar", 2.77536
"Malaysia", "1965-Q2", "US Dollar", 2.83333
"Malaysia", "1965-Q3", "US Dollar", 2.90551
"Malaysia", "1965-Q4", "US Dollar", 2.98374
"Malaysia", "1966-Q1", "US Dollar", 3.0458
"Malaysia", "1966-Q2", "US Dollar", 3.09375
"Malaysia", "1966-Q3", "US Dollar", 3.15625
"Malaysia", "1966-Q4", "US Dollar", 3.2093
"Malaysia", "1967-Q1", "US Dollar", 3.24786
"Malaysia", "1967-Q2", "US Dollar", 3.26825
"Malaysia", "1967-Q3", "US Dollar", 3.28643
"Malaysia", "1967-Q4", "US Dollar", 3.32372
"Malaysia", "1968-Q1", "US Dollar", 3.34451
"Malaysia", "1968-Q2", "US Dollar", 3.34257
"Malaysia", "1968-Q3", "US Dollar", 3.38304
"Malaysia", "1968-Q4", "US Dollar", 3.42475
"Malaysia", "1969-Q1", "US Dollar", 3.48266
"Malaysia", "1969-Q2", "US Dollar", 3.54986
"Malaysia", "1969-Q3", "US Dollar", 3.58425
"Malaysia", "1969-Q4", "US Dollar", 3.68734
"Malaysia", "1970-Q1", "US Dollar", 3.77255
"Malaysia", "1970-Q2", "US Dollar", 3.8268
"Malaysia", "1970-Q3", "US Dollar", 3.88571
"Malaysia", "1970-Q4", "US Dollar", 3.94565
"Malaysia", "1971-Q1", "US Dollar", 4.03802
"Malaysia", "1971-Q2", "US Dollar", 4.12727
"Malaysia", "1971-Q3", "US Dollar", 4.32481
"Malaysia", "1971-Q4", "US Dollar", 4.54446
"Malaysia", "1972-Q1", "US Dollar", 4.76307
"Malaysia", "1972-Q2", "US Dollar", 4.89396
"Malaysia", "1972-Q3", "US Dollar", 5.07716
"Malaysia", "1972-Q4", "US Dollar", 5.10628
"Malaysia", "1973-Q1", "US Dollar", 5.99901
"Malaysia", "1973-Q2", "US Dollar", 6.63996
"Malaysia", "1973-Q3", "US Dollar", 7.20693
"Malaysia", "1973-Q4", "US Dollar", 7.26949
"Malaysia", "1974-Q1", "US Dollar", 7.98051
"Malaysia", "1974-Q2", "US Dollar", 8.35847
"Malaysia", "1974-Q3", "US Dollar", 8.76048
"Malaysia", "1974-Q4", "US Dollar", 9.6345
"Malaysia", "1975-Q1", "US Dollar", 10.2046
"Malaysia", "1975-Q2", "US Dollar", 10.1876
"Malaysia", "1975-Q3", "US Dollar", 9.15734
"Malaysia", "1975-Q4", "US Dollar", 9.10901
"Malaysia", "1976-Q1", "US Dollar", 9.33735
"Malaysia", "1976-Q2", "US Dollar", 9.64765
"Malaysia", "1976-Q3", "US Dollar", 10.1696
"Malaysia", "1976-Q4", "US Dollar", 10.7086
"Malaysia", "1977-Q1", "US Dollar", 11.4899
"Malaysia", "1977-Q2", "US Dollar", 12.0193
"Malaysia", "1977-Q3", "US Dollar", 12.6243
"Malaysia", "1977-Q4", "US Dollar", 13.6028
"Malaysia", "1978-Q1", "US Dollar", 14.1791
"Malaysia", "1978-Q2", "US Dollar", 14.6312
"Malaysia", "1978-Q3", "US Dollar", 15.7807
